   49   75  148  175  247  275  346  375
   47   85  147  185  247  285  347  385
    6   94  106  195  205  296  305  397
   16   98  115  196  213  295  312  393
   21   73  122  173  223  274  324  374
   20   56  118  155  217  255  316  355
    6   73  105  173  204  274  303  374
   29   30   81   82  140  141  194  195
   27   73  126  174  224  275  323  376
   31   69  127  171  223  273  319  375
    8   75  107  173  207  270  307  368
   43   74  142  172  240  270  339  368
    6   83  106  182  206  282  306  381
    2   88  102  188  201  288  301  388
   45   54  145  155  244  256  343  357
    5   84  105  183  205  283  305  383
    2   61  101  156  157  200  252  253
   36   53  136  153  237  253  337  353
   29   68  131  167  233  267  335  367
   39   53  139  153  238  253  338  353
    7   83  107  184  208  284  309  384
   29   88  131  188  233  288  335  388
   39   85  139  182  239  279  339  376
   12   76  107  108  176  202  203  276
   44   62  145  161  245  259  346  357
   13   88  113  188  212  288  312  388
   35   58  135  158  235  258  335  358
   16   74  116  174  216  274  316  374
   47   54  147  154  247  253  348  353
   19   64  119  164  219  265  319  365
   14   63  113  162  213  262  312  361
   37   60  138  161  239  262  340  363
   12   84  111  185  211  286  310  388
   47   54  147  152  246  251  346  350
   29   84  130  181  231  278  332  375
   38   61  140  161  241  260  343  360
   20   50  117  152  213  255  310  357
   14   59  114  159  214  259  315  359
   14   65  114  165  214  265  314  365
   48   72  148  171  248  270  348  369
    9   62  108  160  207  258  306  356
   37   90  138  190  239  291  340  391
   32   33   68   69  144  145  175  176
   41   84  144  145  183  247  248  283
   47   72  147  172  248  272  348  372
   45   84  145  184  245  284  345  384
   40   87  139  188  239  288  338  389
   46   98  147  148  194  195  249  291
    0   99  100  199  200  299  300  399
   34   85  134  185  235  285  335  385
   10   99  110  198  210  298  310  398
    4   52  105  154  207  256  308  358
   42   71  142  172  242  272  343  372
   42   57  141  157  240  256  340  356
    8   59  108  160  208  260  308  360
   34   68  132  168  229  268  327  368
   12   50  112  150  212  250  312  350
   37   85   86  135  192  193  234  299
   26   57  128  156  230  255  332  353
   34   60  134  160  234  260  334  360
   16   64  116  164  216  264  316  364
   49   60  149  160  249  259  349  359
   45   79  144  179  243  279  342  379
   27   90  128  189  230  288  331  386
   39   84  140  183  241  283  341  382
   33   98  133  197  232  297  332  397
   30   94  130  194  230  294  330  394
   48   90  148  190  248  290  348  390
   36   84  136  184  236  284  336  383
   36   96  135  196  235  296  335  396
   17   71  117  171  217  270  316  370
    1   67  101  167  201  267  301  368
    1   58  101  159  201  259  301  359
   19   20   54   55  106  107  161  162
   12   64  112  164  212  264  312  365
   18   63  118  163  218  263  317  363
   30   55  130  154  231  253  331  352
   29   30   55  128  153  227  252  350
   39   92  142  188  244  285  346  381
   14   68  107  108  166  201  202  264
    9   96  108  195  207  293  306  392
   30   55  131  155  233  256  334  356
   49   54  149  157  249  260  349  363
    9   60  109  160  210  261  310  361
    8   55  107  156  206  258  305  359
   13   70  113  170  214  270  314  370
   32   60  132  160  232  260  332  360
   37   57  137  156  238  255  338  354
   40   66  140  166  240  266  340  366
   18   52  119  151  219  251  319  350
    5   86  106  186  207  286  308  386
   46   54  146  154  246  254  346  354
    1   57  102  155  203  253  304  351
   19   63  119  164  219  264  319  364
   29   58   59   60   61  186  187  188
   27   28   29   59  139  140  141  159
   49   52  148  152  248  253  348  353
   18   19   84  122  186  288  328  390
    1   96  101  194  202  292  302  390
   37   80  136  180  236  281  335  382
   14   63  114  163  215  263  315  363
   33   34   63  140  162  246  247  260
   33   53  133  153  233  253  333  353
    8   90  108  190  208  290  308  390
   29   79  131  179  233  280  335  381
    0   98  108  109  198  217  218  299
   14   60  113  161  211  262  310  364
    8   89  108  189  208  289  308  388
   29   58  128  157  227  255  327  354
   23   72  121  175  219  277  317  380
   15   70  119  170  222  271  326  372
   10   54  111  154  211  254  311  354
   21   80  123  181  282  283  327  384
    5   67  107  167  208  268  309  368
   35   71  134  171  234  271  334  371
   28   80  128  180  229  279  329  379
   49   67  149  167  249  267  349  367
   15   79  113  180  211  282  309  383
   46   96  143  197  241  298  338  398
   16   92  116  193  215  294  315  394
   31   77  131  177  231  278  331  378
   35   88   89  134  193  233  297  298
   42   64  142  164  242  264  342  364
   41   61  142  161  242  261  343  361
    7   89  108  189  209  290  310  390
   45   63  145  163  244  263  343  363
    9   85  109  185  209  284  309  383
    8   78  108  178  208  278  307  379
    6   65   66  109  157  158  212  250
    4   89  104  189  203  289  303  389
    4   71  104  171  204  270  304  370
   30   92  192  220  221  292  316  392
   40   64  139  164  239  264  339  364
    3   63  103  163  203  263  304  362
   15   79  114  177  214  274  313  372
   49   62  148  162  247  262  346  362
    3   73   74  103  165  203  256  257
   39   80  139  180  238  281  338  381
   12   82  112  183  212  283  312  384
   47   55  147  155  247  255  347  355
    9   52  109  152  209  252  309  353
   16   76  116  175  215  275  314  375
   39   63  140  162  241  260  342  358
   13   86  113  186  212  286  312  387
   36   60  137  161  239  262  340  363
   13   87  113  186  213  285  313  384
   35   97  135  198  235  298  336  399
   49   97  148  194  247  291  346  388
   15   62  114  159  214  256  313  353
   28   95  128  195  229  295  329  394
    8   57  109  159  209  262  309  365
    6   97  105  196  205  296  304  396
   39   69  140  170  241  271  342  371
   14   92  115  189  215  286  315  383
   60  121  161  217  262  313  314  363
   33   74  134  174  234  274  334  374
   13   63  114  164  214  264  315  365
    1   93  105  195  209  297  313  399
   55  120  154  216  253  254  312  353
   46   74  146  173  246  272  346  371
   49   91  147  192  245  294  344  395
   32   59  132  159  233  258  333  358
    2   65  102  165  202  265  302  365
    0   85  100  185  200  285  300  385
    1   69  101  169  201  270  301  371
   24   52  123  151  223  251  322  350
    8   81  108  181  208  281  308  382
   31   67  132  167  232  267  333  367
   43   99  143  198  243  297  343  395
   39   64  139  164  239  264  339  364
   46   72  146  171  246  271  346  370
   32   94  134  193  235  293  337  393
   24   74  122  172  221  271  319  370
   15   53  115  153  215  253  315  353
   18   97  118  197  218  297  318  397
   14   52  114  152  214  252  314  352
   32   85   86  133  192  193  234  299
   37   69  137  169  237  269  337  369
   48   64  147  162  247  260  346  359
   31   76  131  176  231  276  332  376
   48   86  148  186  248  286  348  386
   11   85  111  185  211  285  311  385
   10   88  110  187  210  287  311  387
    2    3   53  101  152  200  250  251
   37   72  137  172  236  272  336  372
   11   12   13   67  130  131  132  168
   21   63  166  228  229  269  332  372
   18   65  118  165  218  265  318  366
   42   72  142  173  242  274  342  375
    8   70  107  160  161  207  250  251
    9   10   55  105  159  201  263  264
    2   90  102  190  203  290  303  390
    7   61  107  160  207  259  307  358
   34   35   64   65  123  124  153  154
    9   87   88  108  192  206  296  305
   38   99  138  199  238  299  338  398
    8   57  108  157  209  257  309  357
    6   71  106  171  206  271  305  371
   28   78  128  177  228  277  329  376
   48   70  149  173  249  276  349  379
    7   74  107  173  206  273  306  373
   49   56  149  156  249  256  349  356
   37   58   59  140  155  243  251  252
   36   98  134  197  232  297  330  396
    9   96  109  196  209  297  309  397
   33   61  133  162  233  262  333  363
   15   62  115  162  215  262  315  362
   36   89  134  187  232  285  330  383
    3   60  102  158  201  256  300  354
   20   93  118  119  195  196  217  298
   20   62  118  162  217  262  315  362
   31   92  131  192  231  292  331  392
   43   57  143  157  243  257  343  357
   14   66  118  164  222  261  326  359
   35   55  134  154  234  254  334  353
   35   92  135  193  235  294  334  395
   43   98  143  196  244  293  344  391
    8   83  108  183  208  284  308  384
   10   53  111  154  211  255  311  357
   55   56  120  155  215  254  310  354
   31   57  131  157  231  257  331  357
   34   55  134  156  234  256  334  356
   47   58  147  158  247  258  348  358
   33   90  132  189  232  289  332  389
    7   83  107  184  208  284  308  385
   31   83  131  183  231  284  331  384
    6   85  106  185  206  285  307  385
    8   86  108  188  208  291  308  394
    6   70  105  168  205  266  304  364
   16   73  116  174  216  274  317  374
   46   55  142  159  238  262  334  366
   30   92  127  191  224  291  321  390
   48   91  147  190  247  290  346  389
   36   99  135  199  235  298  335  398
   20   79  119  179  218  279  317  379
   17   80  117  179  217  277  317  376
   11   81  110  180  210  280  309  379
   42   68  139  167  237  265  334  363
    0   91  100  191  201  291  301  392
   10   69   70  108  160  161  206  251
   19   95  119  192  218  289  318  386
    5   71  105  171  205  272  306  373
    1   81  100  182  200  282  300  382
   16   90  119  192  222  294  324  395
    8   53  107  153  207  254  306  354
   29   74  131  174  233  273  335  373
    2   88  102  187  201  287  301  386
   24   81  123  180  222  279  321  378
   39   51  139  152  239  253  339  354
   79   80  124  177  224  275  323  373
   12   77  112  177  212  277  312  377
   23   73  122  170  221  267  320  364
   22   76  176  227  277  329  330  377
   41   51  141  151  242  252  343  352
   46   78  146  178  246  278  346  378
   18   60  118  160  218  260  318  360
   43   67  144  165  245  262  346  360
   18   59  118  159  218  259  318  359
   30   77  129  177  228  277  327  377
   37   59  138  158  238  257  339  356
   17   79  117  179  217  279  317  379
   10   88  109  188  208  287  308  386
   38   78  138  176  239  274  339  372
   11   88  111  189  210  289  310  389
    6   65  107  164  207  263  308  362
    5   86  105  184  205  282  305  380
   27   82  127  182  228  282  328  383
    6   82  106  183  206  283  306  383
   49   52  149  153  248  254  348  355
    1   54  101  154  201  254  301  354
    6   88  106  187  206  286  307  385
   33   66  133  164  233  263  333  362
   35   36   94  142  143  195  249  295
    3   76  104  177  204  277  305  378
   34   97  133  197  233  296  333  396
   14   15   83  109  110  184  204  286
   28   53  128  153  228  253  328  353
   14   56  116  155  218  254  320  353
   11   66  111  166  210  265  310  365
   36   70   71   72  134  152  153  154
   31   95  131  194  231  294  331  394
   28   88  126  188  288  323  324  388
   28   66  128  166  229  266  329  366
   34   74  134  174  234  273  334  372
   36   84  136  184  236  285  335  385
   43   52  142  152  242  252  341  352
   10   62   63  116  157  222  223  252
   28   77  127  178  226  278  279  379
   47   57  145  155  244  254  343  352
   22   95  122  196  222  296  322  396
   19   67  119  167  219  267  319  367
   39   65  141  166  243  267  345  368
    8   86  108  186  208  286  308  386
   22   71  120  171  218  270  316  370
   35   70  135  170  235  270  335  370
   36   79  139  179  241  280  343  381
   46   88  146  189  245  291  345  392
   13   79  113  179  212  279  311  379
   32   97  132  197  232  297  332  397
    7   82  108  183  208  284  309  385
   46   84  146  184  245  283  345  383
   26   83  122  182  218  281  314  380
   10   68  110  168  210  268  310  368
   33   51  133  151  233  251  333  351
   42   85  141  184  241  284  340  383
   28   53  126  153  224  252  322  352
    4   71  104  174  205  276  305  379
   28   66  126  165  224  265  322  364
    8   97  108  197  208  297  308  397
   76  124  174  175  223  273  322  371
   21   90  120  188  220  286  320  384
   49   93  149  193  249  293  349  393
   16   57  116  157  216  257  316  357
    9   88  110  190  211  291  312  393
   42   63  142  163  242  263  342  363
   11   77  106  107  178  202  203  279
   15   64  114  165  213  266  311  367
   13   89  113  189  213  289  313  389
   38   54  139  154  240  254  341  355
   38   84  138  185  237  286  337  387
   41   82  141  181  240  280  339  379
   30   31   71  143  144  145  169  170
    3   70  104  170  204  270  304  370
   48   59  147  159  247  260  347  360
   22   61  122  160  222  259  322  358
   15   77  114  178  214  279  313  380
   22   23   93  129  130  196  236  237
   30   85  132  184  233  284  334  383
   44   66  144  166  245  265  345  364
   40   92  139  192  239  292  339  392
   10   51  110  151  210  251  310  351
    9   76  110  181  210  286  311  391
   30   89  128  187  226  286  324  384
   17   18   67  121  167  267  329  367
   36   84  136  184  236  284  336  384
   26   86  126  186  226  286  326  386
   23   97  122  197  222  297  322  397
   27   65  128  164  229  263  329  363
    5   90  105  191  204  291  304  391
   43   79  142  178  241  276  340  375
    7   64  107  164  207  264  307  364
   17   80  117  179  216  278  316  377
    3   80  103  182  203  284  302  386
   40   76  140  173  240  270  341  367
   34   64  134  165  234  265  334  366
   14   61  114  161  214  261  314  361
   30   91  130  190  230  290  330  389
   23   66  122  167  221  269  320  370
   46   94  146  194  247  294  347  394
    2   98  102  197  203  296  303  396
   34   88  135  188  235  288  335  388
   15   65  112  163  209  260  306  358
   17   75  117  176  217  277  317  378
   45   86  144  186  244  286  343  386
    9   64  110  164  210  264  310  364
   23   87  126  187  229  287  332  388
   38   94  138  195  239  295  339  395
   23   97  123  196  224  294  324  393
   46   76  146  176  247  276  347  376
   35   75  135  175  235  274  335  374
   34   66  134  166  234  266  333  366
   34   50  134  150  234  250  334  350
   47   70  146  171  245  272  344  373
   48   82  148  180  248  278  348  376
   27   80  127  180  228  279  328  379
    6   56  105  155  205  254  304  353
   41   87  140  187  239  287  338  387
    7   78  107  178  207  278  307  378
   46   64  142  165  238  267  334  368
   46   66  146  169  246  272  345  375
   43   69  142  166  242  264  342  362
    2   51  102  151  201  252  300  352
    1    2   62   63  111  112  150  151
   12   92  112  192  212  292  312  392
   14   92  114  192  214  292  314  392
   28   97  130  198  231  298  333  398
   20   90  120  189  220  289  320  389
   49   59  149  158  249  258  349  357
   23   92  123  192  223  291  323  391
   30   75  136  137  176  243  277  349
    0   50  100  150  200  250  300  350
   26   62  128  162  229  263  331  364
   19   20   57   58  111  160  203  262
    3   65  103  165  203  265  303  365
   16   73  116  173  216  273  316  373
   16   59  117  159  217  260  317  360
   20   80  120  181  220  281  319  381
   24   25   26   76  142  143  144  174
    7   52  107  151  207  251  308  350
   23   58   59  123  157  224  256  355
   32   74  132  174  231  273  331  372
   11   90  111  190  211  290  311  390
   35   91  136  191  236  291  336  391
   39   63  136  161  233  260  330  358
   45   60  146  160  247  261  348  361
   26   91  124  190  223  288  321  386
    4   85  104  185  205  284  305  384
   31   59  133  159  234  260  336  360
   11   61  111  161  211  261  311  361
   18   98  118  198  217  297  317  397
    6   59  105  158  204  258  303  357
   39   72  140  172  240  271  340  371
   14   64  114  164  214  264  314  364
   18   93  118  193  218  293  318  393
    2   61  102  159  202  257  302  355
   47   81  147  181  247  281  347  381
   36   98  135  195  235  292  334  389
   45   96  146  195  247  294  348  393
   43   84  144  184  244  285  344  385
   12   89  111  188  211  288  311  387
    8   69  107  171  206  272  305  374
   44   59   60  146  156  248  249  252
   44   61  145  160  246  260  347  360
   18   76  118  176  217  277  317  378
   16   86  115  186  214  286  313  386
   46   89  147  188  248  287  349  386
   11   92  111  191  211  290  311  389
   20   77  119  177  217  276  316  376
   32   72  132  172  232  272  332  372
    3   92  103  191  203  291  303  391
   33   72  134  172  235  272  336  372
   16   86  117  188  219  290  320  392
   10   58  110  158  210  258  310  358
   42   58  142  158  242  258  342  358
   14   70  113  173  213  276  313  379
   29   79  131  182  232  285  334  388
   52  122  151  219  220  250  317  350
   13   52  113  151  213  251  314  351
   35   51  135  151  235  251  335  351
   28   94  130  194  231  294  333  394
    2   82  102  183  202  283  302  384
    6   62  106  162  206  262  306  362
   14   87  113  187  213  287  313  388
    2   85  102  184  202  283  301  382
   46   62  142  161  238  260  334  359
   28   84   85   86  125  126  196  197
    5   80  105  180  205  280  305  380
   35   77  135  177  235  277  335  377
   22   84  121  183  221  282  320  381
    4   56  103  157  201  257  300  358
   29   68  129  168  229  268  329  368
   28   62  130  163  232  265  334  366
    8   83  108  183  208  283  308  383
   41   68  142  169  243  269  344  369
    7   96  107  196  207  296  307  397
   34   58  134  158  234  258  334  358
   26   60  157  224  254  323  351  352
   23   24   79  115  180  206  207  282
   43   76  143  176  243  277  344  378
   18   60  118  161  218  261  318  361
   16   80  114  182  212  284  309  386
   11   53  109  155  208  258  306  360
   11   82  111  182  211  282  311  382
   43   97   98  145  195  247  293  349
    5   85  105  185  205  285  305  385
   32   99  132  198  233  298  333  397
   11   91  111  191  211  291  311  391
    5   95  106  196  206  296  307  397
    3   79  103  179  203  278  303  377
   32   83  133  182  234  282  335  381
    4   53  104  152  204  251  305  351
   37   92  137  192  236  292  336  392
   39   62  136  157  232  233  251  252
   39   62  139  164  239  265  339  367
   45   90  145  191  245  291  345  392
    5    6   66   67  103  167  201  268
   40   72  141  171  241  270  342  369
   15   69  115  169  215  269  315  369
   26   27   65  126  166  267  324  368
    4   88  103  187  202  286  301  385
   40   77  141  171  242  265  344  359
   14   80  114  180  215  280  315  380
   46   55  146  155  246  255  346  355
   40   41   55   56  145  165  166  249
   36   65  135  166  235  266  335  367
   17   86  116  184  215  283  314  381
   17   51  117  152  217  252  316  353
   31   72  131  172  231  272  331  371
   45   54  145  155  246  256  346  356
   47   90  146  191  246  292  346  393
   18   68  118  169  218  269  318  369
   40   83  142  183  244  284  346  384
   26   96  126  196  227  297  327  397
    6   87  105  188  205  289  304  390
   17   53  117  153  217  253  316  353
   10   61  110  160  211  259  311  358
   15   62  115  163  215  263  316  363
   20   69  118  171  216  272  314  374
   44   68  144  169  244  269  344  369
   16   64  116  164  215  263  315  363
    3   78  103  178  203  278  304  378
   40   82  140  182  240  281  341  381
   45   62  145  162  245  262  345  362
   35   54  135  155  236  256  336  356
   42   73  141  174  241  274  340  374
    3   66  103  166  203  266  303  366
   34   72  134  172  235  273  335  374
    3   71  104  166  205  261  306  356
   18   63  118  163  218  263  318  363
   36   88  135  188  235  288  335  388
   46   80  147  180  247  280  347  380
   22   80  122  178  222  277  322  376
    8    9   54  115  116  153  222  251
   19   64  118  165  218  266  318  367
   41   66  138  165  235  264  332  363
    2   63  103  163  203  263  303  363
   41   94  140  194  239  294  338  394
   43   73  143  173  243  273  343  373
   15   74  115  174  215  273  315  373
   20   69  119  172  219  275  318  378
   40   41   85   86  136  137  194  195
   40   79  139  179  238  279  337  379
    9   58  109  157  209  256  309  355
    2   70  103  171  204  272  305  372
   38   91  138  191  239  291  340  391
   39   72  140  170  240  269  341  367
   44   55  144  155  244  255  344  355
    7   90  106  193  205  295  304  398
    9   52  108  153  208  254  308  355
   22   89  121  190  220  291  319  392
   41   86  141  186  241  285  342  385
   42   89  142  189  242  289  341  389
   46   85  147  181  248  277  349  373
    5   59  105  159  205  259  305  359
   47   75  147  177  247  279  347  381
   39   60  142  154  155  244  245  250
   19   96  119  197  218  298  318  399
    5   74  104  174  204  274  304  374
   27   75  128  175  228  275  328  375
   40   93  142  192  244  291  346  391
   28   65  127  162  226  258  259  355
   32   65  133  165  234  266  335  366
   23   60  124  158  226  257  327  356
    6   52  103  104  154  201  256  257
    1   81  101  181  201  281  301  381
   48   87  148  188  247  288  347  388
   46   57  147  157  248  258  349  358
   32   76  132  176  232  276  332  376
   29   90  131  190  233  291  335  392
    3   58  102  159  202  260  302  361
   15   16   86   87  126  127  195  196
   48   54  148  154  248  254  348  354
   35   86  136  186  237  287  338  387
   23   87  187  226  227  287  328  387
   44   51  144  154  244  257  344  360
    0   74  100  174  201  274  301  374
   46   91  147  191  247  291  348  391
   10   67  109  167  209  268  309  368
   40   54  140  154  239  253  339  353
    5   89  105  189  205  288  305  388
   11   99  111  199  211  299  311  399
    6   60  107  160  209  259  310  359
    6   96  109  195  211  295  314  394
    9   93  109  194  209  295  309  395
    5   91  104  191  204  291  304  391
    6   89  105  189  203  290  302  391
   20   95  116  196  213  297  309  398
    6   64  105  165  203  265  302  366
   34   93  134  193  235  293  335  394
   24   63  126  166  227  269  329  372
    1   79  101  179  201  279  301  379
    9   91  109  192  209  292  309  393
   42   73  141  175  241  278  341  380
    7   68  108  168  208  268  308  367
   22   59  122  158  222  258  321  357
   16   81  115  179  214  276  313  374
   33   80  133  180  233  280  333  380
   39   64  139  165  239  265  339  365
   41   76  141  176  241  276  341  376
   58  122  157  219  255  315  316  354
   34   88  133  188  233  289  333  389
    4   56  104  156  204  256  304  356
    4   54  104  154  204  254  304  354
   34   73  134  174  235  274  335  375
   34   35   88  132  192  229  296  326
   39   94  139  194  239  294  339  394
    7    8   55   56  113  114  150  151
   39   74  139  175  238  276  338  377
    4   92  103  192  203  293  302  393
    7   87  109  188  210  290  312  391
   38   94  139  194  239  294  340  394
   35   75  135  179  236  283  336  387
    6   93  106  193  206  293  306  393
   44   61  144  162  244  263  345  364
   43   74  142  174  241  274  339  374
   18   52  117  152  216  252  315  352
    4   64  105  164  205  265  305  365
   41   84  141  183  242  282  343  382
   20   73   74  127  128  157  158  159
   48   58  144  158  240  258  336  358
   12   58  116  154  155  220  251  252
   45   66  145  166  245  266  345  366
   19   73  119  176  220  279  320  382
   49   81  149  185  249  289  348  393
   11   61  114  161  217  261  319  362
   20   80  119  179  218  278  316  377
   30   87  129  191  227  295  326  399
   39   62  139  163  240  263  340  363
   16   67  116  167  216  267  316  367
   15   55  115  155  215  255  315  355
   14   87  113  188  211  288  310  389
    9   70  109  170  209  270  310  370
   16   17   89   90  107  108  197  198
   13   65  113  165  213  265  313  365
   43   79  144  179  245  279  346  379
   47   54  147  154  247  254  346  353
   16   59  116  159  216  260  316  360
   47   58  147  158  247  258  347  358
   33   34   64  129  164  264  321  364
   47   51  147  151  247  251  348  352
   17   74  119  120  174  222  273  373
   15   91  114  190  214  289  313  388
    5   69  103  168  200  201  266  267
   41   53  140  156  240  258  340  361
   12   57  107  159  160  202  262  263
   44   45   58   59  136  137  151  152
    2   73  102  173  202  272  303  372
    9   84  109  184  209  284  309  384
   28   74  129  174  230  274  331  374
    0   82  101  182  202  282  303  382
   39   87  139  188  240  289  340  390
   41   91  141  188  240  285  340  382
   34   93  134  192  233  292  333  392
   42   87  141  185  240  282  339  380
   40   61  140  160  240  259  340  358
   82   83  113  114  181  203  204  280
   43   44   85  146  187  249  288  289
   44   45   87  147  185  186  249  284
   46   59  145  158  244  258  343  358
   35   93  138  192  241  291  344  390
   47   91  148  190  248  289  349  387
   38   89  139  189  239  290  339  390
    2   66  102  166  202  266  302  366
   48   56  148  156  248  256  348  356
    7   62  107  162  207  262  307  362
   39   74  139  174  239  274  339  374
    6   53  106  152  205  251  305  350
   49   91  148  190  248  290  347  390
   45   73  145  173  245  273  345  373
   31   82  131  179  232  276  332  373
    4   73  104  173  204  273  304  373
   26   87  124  187  222  287  320  387
   40   57  139  157  238  257  337  357
   36   59  133  160  230  260  327  361
   36   50  134  150  231  250  329  350
   39   53  139  153  239  253  339  353
    3   60  104  160  205  260  306  360
   43   88  143  193  194  244  298  299
   42   79  142  179  242  279  343  379
    9   50  110  150  210  250  310  350
    7   83  108  181  209  280  309  378
   49   83  147  183  246  283  344  383
   36   72  137  171  237  271  337  371
    8    9   80  105  184  202  288  289
   17   61  114  160  212  259  310  358
   42   88  142  188  242  287  342  387
   11   67  108  168  206  269  304  370
   10   82  111  181  212  281  313  380
   29   59  130  161  231  263  332  365
    5   92  105  192  205  292  305  392
   11   88  112  189  212  289  312  389
    5   86  106  185  206  284  307  383
   38   82  139  180  240  277  341  375
   17   88  116  187  214  286  313  385
   32   33   97   98  143  144  190  191
   34   74  136  174  238  274  340  374
   43   85  144  185  244  285  345  385
   38   92  138  193  238  293  338  394
    8   89  109  188  210  287  311  386
   11   53  111  152  211  251  312  350
   41   65  142  164  243  263  344  362
   15   84  115  184  215  284  315  384
   13   96  113  196  214  296  314  396
   10   57  110  157  210  256  311  355
   35   77  137  177  239  277  341  378
   32   75  132  174  232  273  333  372
   44   95  143  196  243  297  342  399
    1   56  102  156  202  257  302  357
    6   58  105  158  205  258  305  358
   34   54  134  154  234  254  334  354
   17   73  116  173  216  273  316  372
   90  187  188  226  285  326  327  383
   38   39   62  143  157  158  248  253
   19   99  118  198  217  296  316  395
   30   82  128  129  181  227  280  379
   15   58  114  159  214  260  314  361
   48   58  149  158  249  259  349  359
   34   68  134  168  234  268  334  368
   45   64  146  164  247  265  348  365
   15   51  115  151  215  251  315  351
    6   68  106  168  206  268  306  368
   10   96  110  196  209  296  309  396
    9   94  109  193  209  292  309  392
   27   74  126  175  276  323  324  377
   11   89  111  189  211  288  311  388
   45   80  145  180  246  280  346  380
   27   95   96  121  122  197  216  299
   30   72  130  171  230  271  330  371
   21   61  120  161  220  261  320  361
   27   89  126  127  188  226  287  386
   21   91  119  190  217  289  315  388
   30   65  131  163  232  261  333  359
    3   75  103  175  202  275  301  375
   11   62   63  109  157  207  251  252
   11   60  113  161  215  262  317  363
   10   58  111  157  212  256  313  355
    8   63  109  164  210  265  311  367
   38   90  138  190  238  290  338  390
   16   93  116  191  216  289  317  387
   47   94  147  196  247  297  346  399
   27   77  175  223  224  273  322  371
   89  119  120  191  214  292  308  394
   38   64   65  133  158  228  251  252
   10   84   85   86  106  195  196  197
   16   81  116  181  216  281  316  381
    3   50  103  150  203  250  304  351
   74  114  115  178  204  205  281  282
   29   99  133  198  237  296  341  394
   42   60  142  160  242  260  342  360
   44   70  144  170  245  270  345  370
    6   67  106  165  205  263  305  361
   21   68  121  170  220  272  320  374
   12   57  112  157  211  257  311  357
   40   70  140  170  241  271  341  371
   44   70  144  171  245  272  345  373
    6   61  106  161  206  261  306  360
   40   86  138  186  235  286  333  386
   45   92  145  192  246  292  346  393
   44   61  144  159  243  257  343  355
   11   69  111  169  211  269  311  369
   47   96  147  194  247  292  347  390
   42   56  144  156  245  257  346  357
   36   56  135  157  235  257  335  358
   22   23   54   55  116  117  150  151
    6   85  106  185  206  285  306  385
   41   56  138  157  235  259  332  360
   16   94  116  194  216  294  316  394
   15   73  114  171  213  269  312  367
   41   69  142  169  242  269  343  369
   32   93  133  194  234  295  335  396
   36   71  136  171  236  271  336  371
   41   42   89   90  136  137  197  198
   16   54  116  154  216  254  316  354
    8   61  108  161  208  261  308  361
   44   71  144  171  244  271  345  371
    9   84   85  108  190  191  208  296
   29   65  127  162  224  259  322  356
   14   58  113  158  213  258  313  358
   48   96  147  195  246  294  345  392
   41   94  139  195  236  295  334  395
   27   84  188  223  292  321  395  396
   12   65  112  165  212  265  312  365
   34   65  134  165  234  265  334  365
   14   62  114  162  214  262  314  362
   34   70  134  170  234  270  334  370
    5   59  105  159  205  259  305  359
    5   57  104  158  204  259  303  360
   10   81  110  181  210  281  310  381
   46   95  147  194  247  294  347  394
   11   96  111  196  211  295  311  395
   44   86  144  186  244  286  345  386
   22   23   87   88  113  114  195  196
   48   58  148  158  249  258  349  358
   42   53  144  153  246  253  348  353
   39   84  139  184  239  284  339  384
   34   63  134  163  234  263  334  362
   10   54  110  155  210  256  310  356
   44   88  143  192  193  242  296  297
   36   77  136  177  236  277  336  377
   49   54  149  154  249  254  349  353
   43   54  145  154  246  254  347  355
    8   94  108  195  209  295  309  396
   14   85  114  185  214  285  314  385
    6   68  106  167  206  266  306  366
   20   62  120  161  220  260  321  359
   36   79  140  179  244  279  348  379
   17   68  117  168  217  268  317  368
   41   79  141  178  241  277  341  376
    5   94  105  195  205  296  305  397
   45   96  145  197  245  297  346  397
   48   71  148  171  248  271  348  371
   43   70  143  170  242  269  342  368
   37   85  135  186  233  287  331  388
   31   91  131  191  231  292  331  392
    1   55  102  155  203  254  304  354
    7   61  107  161  207  261  307  361
   21   94  120  193  220  292  320  392
   37   67  137  167  237  267  336  367
   31   58  132  157  233  256  333  355
   37   57  137  157  238  256  338  356
   47   79  147  179  247  279  347  379
    7   90  106  190  205  290  304  391
   42   60  142  159  242  257  342  356
   44   52  144  152  245  253  345  354
   14   68  112  166  211  265  309  363
    8   53  108  153  208  253  307  352
    8   66  107  166  206  267  305  367
    2   98  103  198  203  298  303  398
   18   50  117  150  215  250  314  350
   18   88  118  185  218  282  318  379
   81  123  181  221  222  281  320  381
   35   70  135  168  234  267  334  365
   31   62  129  161  227  260  324  359
   33   91  131  193  229  296  327  398
   40   93  140  193  240  293  340  393
   31   67  129  170  228  273  326  376
   21   51  121  152  221  252  320  352
   31   77  128  176  275  322  323  374
    3    4    5    6   67   68   69   70
   26   27   28   73  142  143  144  173
   31   96  130  197  229  297  328  398
   37   70  137  171  237  272  337  373
   31   70  131  169  231  269  331  368
   37   78  137  178  237  278  337  378
   46   83  146  183  246  284  346  384
    6   80  106  180  206  279  305  378
   21   87  121  187  220  287  320  387
   14   91  114  191  214  291  314  391
   29   30   89   90  137  138  195  245
   22   96  121  196  220  296  320  395
   21   66  120  165  220  264  320  363
    9   61  112  162  215  263  318  363
   31   63  131  162  231  262  331  362
